run,phase,preset,probe,mask,seed_key,passes,width,height,warmup_passes,measured_passes,native_render_seconds,ms_per_pass,estimated_total_render_ms,launch_seconds_diagnostic_only,display_gpu,binary_sha256,config_sha256,film_sha256
probe6-spins-s4,measurement,82,6,896,4000012,1024,160,100,8,1016,0.8958427000000005,0.8817349409448824,902.8965795275595,1.4311727000022074,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c2b234c53c44c5a0ea5dcccd90d6f84fe1bb492e0b1bddd232760d6d77779479,ac9ad1c572c2ae5fe719996722acc6a9c2419a54b4d3e9420bfa9c2584433123
probe6-spins-s5,measurement,82,6,896,5000015,1024,160,100,8,1016,0.855084400000001,0.8416185039370089,861.8173480314971,1.3296916999970563,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,552e8bac05a1a20724e2880ed263fe595affe648043eb1d775b4360490e18ae0,a9fa57bea724497bc11926ce2ade8e422831514a2baf43fa4f48ca437dee70b0
probe6-ut-s0,measurement,82,6,1024,0,1024,160,100,8,1016,0.3564296000000001,0.35081653543307095,359.23613228346466,0.8862506000004942,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,2b532e64b655d1b5b17c6deb04c187800e555e5b7c9e8a4b65c5986fc29b4881,2e4b675a6942930bfc10de29df6bcc71e5e772f60b6bd0c9fc04819c26517998
probe6-ut-s1,measurement,82,6,1024,1000003,1024,160,100,8,1016,0.3640918999999999,0.35835816929133846,366.9587653543306,0.8521707000036258,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a30ae8bcae5b2a2935c24cae335900e3fe800b1e8defe5dc5abb64e08872e046,2aa46c824782c61dddd254c4b05d7437801f209a68521b4cf94924b498ca34a9
probe6-ut-s2,measurement,82,6,1024,2000006,1024,160,100,8,1016,0.35218979999999983,0.3466435039370077,354.9629480314959,0.8495100000000093,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0cf2b9447fc9ac8460727c25ba272ebf9acd0a8510652fbd7a34a5c5a3612e09,7a576fc17af602afac3f390e4bd7b08deee86232dfebaf1521c7b6f23d054b70
probe6-ut-s3,measurement,82,6,1024,3000009,1024,160,100,8,1016,0.3443214000000001,0.3388990157480316,347.03259212598437,0.8317826999991667,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,dad4cd40521b33ec2545fc4fee701b77e6da95f76f9db522062952e9534efc59,82467af421a77eca22adbbf66ab5f0f279100b40733c5007eb8ca294621dab0a
probe6-ut-s4,measurement,82,6,1024,4000012,1024,160,100,8,1016,0.3748812000000007,0.3689775590551188,377.83302047244166,0.874196499993559,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,2e9eedd774ef793ec2e67405bf666eb8e3d73518c41447ee8db963f6b97bf832,d88e311c9f59e5e92c47b8e23c52bb09901db80d3003e1d344c114e394e1b960
probe6-ut-s5,measurement,82,6,1024,5000015,1024,160,100,8,1016,0.35425540000000033,0.34867657480314995,357.04481259842555,0.8581946000049356,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f7dff2a888edb7ff6247b7698fa0231e9600bdcd991741a565196935fcd94121,fc157cd9cd0fa5243a444ad88f63820b55d1f3b8960d61ae3918b44e3fa4481b
probe6-uv-s0,measurement,82,6,8,0,1024,160,100,8,1016,0.35250309999999957,0.34695187007873973,355.2787149606295,0.8267939000070328,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,de0672499de0962f5020a58d9cd1199f9338891b624e386ea2f3b43fa6f93449,29bb4eb327cb9f96aebfad1849cdf2474befefea76b2e42730b437a926bfcd05
probe6-uv-s1,measurement,82,6,8,1000003,1024,160,100,8,1016,0.3601223000000001,0.35445108267716546,362.95790866141743,0.8327201000065543,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b19ff9d5b43259704d3e091a7ceb662c18655e3ac26df5c06910cea8028e2840,9275f05d05fd1324b7bd1e8fb0a9259ce4df40843717e1fa3e39fbadb15fbd3c
probe6-uv-s2,measurement,82,6,8,2000006,1024,160,100,8,1016,0.3214346000000002,0.31637263779527575,323.96558110236236,0.8046036999876378,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ce7d51dce6bd5977653730376babc94c347ca28b486dfcebd7340d9f4d1565e5,49422694c2f04e4a4f675f5f3b79cfc68090a4b10ed5a4eb958eecdcf4eddd18
probe6-uv-s3,measurement,82,6,8,3000009,1024,160,100,8,1016,0.3547583999999999,0.34917165354330704,357.5517732283464,0.8281827000027988,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0b3bf493ca7bb3ed3660d16c7addf23355ec9432236b208ab489c7f2ada86bf9,90cc1739ce807e346327abd07c311de8d66ad510b4140178665cf97b4cd1460f
probe6-uv-s4,measurement,82,6,8,4000012,1024,160,100,8,1016,0.36442829999999987,0.3586892716535432,367.29781417322823,0.8548748000030173,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fbb40a5ec239f348d53e6376c27c8acd2ef1e55853f21225027520ac9aa0185d,2636bf1c577bf5805ef364e9b81166064efd8dbd8576683143164aa263efb757
probe6-uv-s5,measurement,82,6,8,5000015,1024,160,100,8,1016,0.34691799999999995,0.3414547244094488,349.64963779527557,0.8342963999893982,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1640bf080aa06f69fc140cd848d07c7fed5f2d48f892ff4a8836c597ed895f08,66ae17585f6e545f39d286b1f9cf5830ab727d492b42ee738aedeb0d997df875
probe6-uv-sphere-s0,measurement,82,6,136,0,1024,160,100,8,1016,0.5142131999999999,0.5061153543307085,518.2621228346455,0.9948976000014227,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0bb4934dd11441150b08e51c9fa409940e02569e03735f78aee042598034813e,34382bfe22814e62478d9af24ff63c832bbefe97e7fe5bc5705965cb2f9a5746
probe6-uv-sphere-s1,measurement,82,6,136,1000003,1024,160,100,8,1016,0.5405452000000001,0.5320326771653544,544.8014614173229,1.2760195000009844,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,349afed0c8d2a0cf79f312ea936aacd1b2e627c8d16062aeb02aed589fc9298d,730cf5bd2190df6a5ccf574923f2923ef8910346494101551308ff97242c7e74
probe6-uv-sphere-s2,measurement,82,6,136,2000006,1024,160,100,8,1016,0.5371279000000007,0.5286691929133864,541.3572535433077,1.0464741999894613,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cc2c984a223571dd98243a79db5ac8d1638f45f2c7d82e3eccc2d1dc7acafaf2,a47d0dd9389a474bc683680fea73df86ea1d01a1084b508466a10e76f8231e1e
probe6-uv-sphere-s3,measurement,82,6,136,3000009,1024,160,100,8,1016,0.5061458999999995,0.4981750984251963,510.131300787401,1.0055734000052325,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,dc5e367f861d5b442dcf6372090c2977ca349e4be4e0e7c9eeab6cca42f6c409,43857d2b7c65e27757de2adde9e553e42c475188707d1667fa98639bc673c186
probe6-uv-sphere-s4,measurement,82,6,136,4000012,1024,160,100,8,1016,0.5405942,0.532080905511811,544.8508472440944,1.0142835000006016,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,07f774f0970cd3ea02c29ba53b7a753d8f71d86ac10febd16c8103f218cf4c39,ffb0b1760a270e1e02d3657e2df51a08cad24b04b058611c23e43600c99a8129
probe6-uv-sphere-s5,measurement,82,6,136,5000015,1024,160,100,8,1016,0.5441762000000003,0.5356064960629925,548.4610519685043,1.0884245000052033,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,13f677a8391a39ec76ca6e33e09e7d9e9bb05f6daecc45c6401f4d0b8bcf3339,fca52127f21100e9d55c89f2b0fe61ef2aaa01ad897a9c13e1389eacecbddb83
probe6-vt-s0,measurement,82,6,2048,0,1024,160,100,8,1016,0.43485840000000037,0.4280102362204728,438.28248188976414,0.9819954999984475,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,74475bf75cbb60362000c934d65597e8c4c4ac2f68048f4f8faff4621098c83a,4f1a4e971f7843a27d89ca39f8ff8af4921002ad1f3fa8a3ef3a329cf02adc6f
probe6-vt-s1,measurement,82,6,2048,1000003,1024,160,100,8,1016,0.3610674999999997,0.35538139763779497,363.91055118110205,0.819924199997331,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,03edf316631c54db235743bd8569a6218e10df63a6b2885864406f5fa31feab7,03b10961099a76e8ac3463e2ff7feb69da148233097a5535b1c77b8db15ae367
probe6-vt-s2,measurement,82,6,2048,2000006,1024,160,100,8,1016,0.35926819999999965,0.35361043307086576,362.09708346456654,1.100815900004818,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,21036ea5eea0ae04bb667674ee6d0792d1a111ff57fefa78296ace9280100629,23951b0fe692ccc401c63ca901e50cc67b943b4d7977da6d0b386181b97b7c32
probe6-vt-s3,measurement,82,6,2048,3000009,1024,160,100,8,1016,0.37610490000000063,0.37018198818897696,379.0663559055124,0.9146479000046384,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ecfc0c866aacb35d4dd02143ed44bc817889deb7fda9847ccb87e95f7604b1a0,3c9fd2dbbcffe9c4cda7b9e763380f4bc15c627f4f12eecaac777c4efe6fee1a
probe6-vt-s4,measurement,82,6,2048,4000012,1024,160,100,8,1016,0.3408024999999995,0.3354355314960625,343.485984251968,0.8103946000046562,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fcbc24df92f0564a5bc00b5798283568d10cace0f92c75b2430042b8ece119a1,e05f79ca123859d2ed69882a144ea434cd8000da67c84fc67fa22c8b4357c80e
probe6-vt-s5,measurement,82,6,2048,5000015,1024,160,100,8,1016,0.3625644000000002,0.356854724409449,365.41923779527576,1.0809020999877248,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,805278e8f420d7585829e76e9afd8adf964aaabaa98328a86623f4dbfb8bf8a2,6beed4a892276c94d32035f0b6965239623de66f1b623c1dff8bea83f1806e8a
probe7-planes-s0,measurement,82,7,3080,0,1024,160,100,8,1016,0.5047313000000004,0.4967827755905516,508.70556220472486,1.0014380999928107,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,978a81e056fb76dba9a896841bbe35afcc7757031f0b9223b60e29b594b826b3,617c6b0d31ad0c0d2c9a892411faab48752cde6c3c876c2349fb6d6689381641
probe7-planes-s1,measurement,82,7,3080,1000003,1024,160,100,8,1016,0.4985388000000006,0.49068779527559114,502.46430236220533,0.9955861000053119,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e05bd19a0b19cb810ee34af503c77eb0f8e8b2cdf55e3b6f626802528c45569a,25f798c241ea01248a64b6e1852a5ad6e71fb9eebeaad8716ca8892cb3012752
probe7-planes-s2,measurement,82,7,3080,2000006,1024,160,100,8,1016,0.4609020999999995,0.45364379921259795,464.5312503937003,1.2558639999915613,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fe4a4da4322b89460257a178bc49233fe6d009e5dadff375d227d1970eade495,fb7bad133ee3c2bfa34fc842c7056ee038bd5ba74e60816e3067d781c5f27764
probe7-planes-s3,measurement,82,7,3080,3000009,1024,160,100,8,1016,0.5072914999999999,0.4993026574803148,511.2859212598424,0.9915225000004284,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e0db5b3c9b96d9abc4d58c8499d0ee1237eea7b7ab2306109bbd5dc388320d9d,ede1988435a7b001f79f3768a2471da9f58e54108e1da317697704d47a8d642e
probe7-planes-s4,measurement,82,7,3080,4000012,1024,160,100,8,1016,0.5295063999999997,0.5211677165354328,533.6757417322832,1.0279115000012098,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cf6900c81ea683972b8ea245f87da6c91e37d93a918e0f80f3f8030548185da1,f0153eb76d4ad46baa380c0738d71ceb53aacba247dec3ef01631e5098648b40
probe7-planes-s5,measurement,82,7,3080,5000015,1024,160,100,8,1016,0.48554009999999975,0.47789379921259817,489.3632503937005,0.9794756000046618,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1f5644cc717a4a531e08d3a7050713d05e041cc2fa4b6640445835aaa828a986,f739835490b8325492adf6e4cdccc7a951fd746f58965117cdce8c5482f5676c
probe7-six-s0,measurement,82,7,3976,0,1024,160,100,8,1016,1.2939096999999993,1.2735331692913379,1304.09796535433,1.8103610000107437,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a6e9cb0d946cc9dc34460a1eeae05172b553dc4f9f59af81adca77a202c01b67,3ca972b9c08e86d72336c87326262c5f868e954945b991553b9a9afce68be37f
probe7-six-s1,measurement,82,7,3976,1000003,1024,160,100,8,1016,1.2628578999999984,1.2429703740157465,1272.8016629921244,1.7632019000011496,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4f0b441b973bfaaa074bd7f3c437d63a8fd75f3550c0183f87d1370be7466062,4ffc2bef47d2ccfa2af2b7858363f5064932ddfb8ddc4ef6557a5d0f2e2a4c10
probe7-six-s2,measurement,82,7,3976,2000006,1024,160,100,8,1016,1.2698970999999983,1.2498987204724392,1279.8962897637778,1.7839467000012519,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5dedb2b2efe3307847e806193990af691cbf19f823badb39411f41379aba26f5,dfb471165c089a59b0ae8ffa78284d410e065b44939698b42e32d38a5c81ae39
probe7-six-s3,measurement,82,7,3976,3000009,1024,160,100,8,1016,1.2319702000000008,1.21256909448819,1241.6707527559065,1.7174841999949422,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ff09ec29eda504843ba1d2f48e03f32d6149acd28fcce09f629c82a85c526de2,5fc2d34a1233e1e978fe900b806acc917aeb1e8f4493da0c787627ad115eb599
probe7-six-s4,measurement,82,7,3976,4000012,1024,160,100,8,1016,1.296974500000002,1.2765497047244112,1307.186897637797,1.836994400000549,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,221695a29e4e343b45b1a4b9609ceaebc103f1206db89a357767f2f31037bf05,e29867b7e2e8c03eef6b2d400598cbebd1c5424e5cb4b44afcb42130070a3160
probe7-six-s5,measurement,82,7,3976,5000015,1024,160,100,8,1016,1.2759568999999977,1.2558630905511787,1286.003804724407,1.7677705999958562,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f4c0c13daf2f836cd25ed5512128cd440495f571ab4acb08fb567ed82aaf571e,2083685562ecce3e2c81551706bdf3ccfad78f0e2c3c8655d8cb9973be2aa460
probe7-sphere-s0,measurement,82,7,128,0,1024,160,100,8,1016,0.35683319999999946,0.35121377952755856,359.64291023621996,0.8640808000054676,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,24e95e05f39f9f3284c1e802e868e3eb5ca83f8ee2d7906dfa58ec5cd1df77ef,5b7888c7c9838938f20c2b0722a7674beed45d20d5b0447cc3af2046c5a1e506
probe7-sphere-s1,measurement,82,7,128,1000003,1024,160,100,8,1016,0.3705198000000001,0.3646848425196852,373.43727874015764,0.8889603999996325,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f8f2ebd26c2301dcd163761a6963b26c823e0be2432c9596b7fe3a5d7e3ebc97,892bcfad6b7dc7e907c1abbbe2080215de27a68827efe90d5667894c08962a98
probe7-sphere-s2,measurement,82,7,128,2000006,1024,160,100,8,1016,0.3710727,0.36522903543307084,373.99453228346454,0.8466882999928202,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fec663adffbdc9a4ebf41328aa347a2573c7421582aeb9df89cb0edbd714b84f,cb3335181d3087ab57d30aeae4de49c4374ef0d350afafccd4e92c97ea89e035
probe7-sphere-s3,measurement,82,7,128,3000009,1024,160,100,8,1016,0.38018390000000013,0.37419675196850405,383.17747401574815,0.8819902000104776,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,98acdc086e5cf8399343f9f761ebe1b29a70ee689c8269de4719e58d948480dd,a4dd6f77abc97c887eb480fb517b21c844cbf073364a2e09a643bd99260435f2
probe7-sphere-s4,measurement,82,7,128,4000012,1024,160,100,8,1016,0.3714731999999995,0.3656232283464562,374.39818582677117,0.8376490999944508,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,de9f8043a7a637b365c9681cf1f8e6233e1c2d46a1644746e50bd7607b17958f,53785461f283a3c2ba68288dbcc4b0c3aa4b3aac0ca22b9b7c2fbbbc526ce60f
probe7-sphere-s5,measurement,82,7,128,5000015,1024,160,100,8,1016,0.35870059999999987,0.3530517716535432,361.5250141732282,0.846123199997237,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,498c95733d01b2f4fb78ad13a9ade8816e5424f3308ab9c3ca44bf68f0ca4934,adaf9b07a50b61af212f79c9c1f7911f32f53f2f42324d98f185d1994fe9d61b
probe7-spins-s0,measurement,82,7,896,0,1024,160,100,8,1016,0.8786912000000007,0.8648535433070873,885.6100283464574,1.3801903999992646,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,797b69e7471b3901cdbdff96e2854ce6879141a7b7a93a6b21b277f15f483262,046e1d3a58351e2e50cca44c87861ead56e0c8cdbb859a4bb8ea382604cd2407
probe7-spins-s1,measurement,82,7,896,1000003,1024,160,100,8,1016,0.8575610000000001,0.8440561023622049,864.3134488188978,1.3304249999928288,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,711228aa74abe2ca172d56a66eb9b5bf1221c6533ca6df9fd6390bef1daaa1db,35936e7f4db4fae24b785414b5bb13610e98cb969ff0141d488ccc3bfb5921f9
probe7-spins-s2,measurement,82,7,896,2000006,1024,160,100,8,1016,0.8457659000000008,0.8324467519685048,852.4254740157489,1.3603371999925002,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d073025fe4d646769cd9cdc9d841792aee6db6ff0297ec940f03dc57204fc63a,95f2bb3f372da82318fb5692b8fda09aaecdd559f00c22ac61d69f1d3f0285f4
probe7-spins-s3,measurement,82,7,896,3000009,1024,160,100,8,1016,0.8580035000000013,0.844491633858269,864.7594330708674,1.377823199989507,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5314bf295ac063a57f5e1311fe6521ff4d9d3e525cae149adc4d6a2a822b4c03,a81ded5ce243478b160cfeb9c80aa0ec6ea22cdbe906ec603ac9824e6b743e0c
probe7-spins-s4,measurement,82,7,896,4000012,1024,160,100,8,1016,0.8459457999999993,0.832623818897637,852.6067905511803,1.3476857999921776,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c2b105811661e11b6dc63c1934ed991e532ba06e732988e53a27c0c4e6d9364a,7bb58801d9f1bfdaa353e9bffdc88a87e38d86cf5ffb44179672c0add753d929
probe7-spins-s5,measurement,82,7,896,5000015,1024,160,100,8,1016,0.8786144000000002,0.8647779527559057,885.5326236220475,1.6771727000013925,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c8a8b24b9c2061c875a063699c3dfeca2943cbc82f67fbd4943ad2517d086ed8,8a2588416b0572eeb0036010dce36acbf7eb7e32f6e2f41b9e6027c5b04a14de
probe7-ut-s0,measurement,82,7,1024,0,1024,160,100,8,1016,0.36359829999999993,0.35787234251968497,366.4612787401574,0.894144400008372,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d46422a96b99f99b35282e646ea446d49f56a926cd2dfc4b456ce58f607c27d7,65ffa80dac23f275054c6367a210d87e8a802062505040e355586a34e6a64447
probe7-ut-s1,measurement,82,7,1024,1000003,1024,160,100,8,1016,0.3566966000000004,0.3510793307086619,359.50523464566976,0.8390139999974053,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,267897fade1c75136eb5e5291f1aea5054526a1f3d408918cc556583102b153e,ace99a8ee280979e6d0f4af55029373215e0eab067fcace51f28b92aca86ff7c
probe7-ut-s2,measurement,82,7,1024,2000006,1024,160,100,8,1016,0.3810458999999998,0.3750451771653542,384.0462614173227,0.8619136000052094,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fbd268385720740d35eea91aa6570ec069203acbdedded960a8e10afb14cbd35,4f0ece0415ec23ea36e3f0bc409a0baad54f881e10d0457744d29e6c74684b9e
probe7-ut-s3,measurement,82,7,1024,3000009,1024,160,100,8,1016,0.3561303,0.35052194881889764,358.9344755905512,0.8277629000076558,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,671ca98d2f6f2b9f91217366f703fed790b04c710ff8c1b53e8ebf23f087c8ea,8ef3e130f1840d28594e91888eb7aea36bb64ea5a0b77d12012526a77698e190
probe7-ut-s4,measurement,82,7,1024,4000012,1024,160,100,8,1016,0.3605272000000001,0.3548496062992127,363.3659968503938,0.8569879999995464,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7557239125389bc14b1a26e8315d2e7b0dfc00f3ef123922a42466f13ef5433e,427640f5521bd177a22b1968bd1d890b3beeb029af966cf08c70878c671ddde7
probe7-ut-s5,measurement,82,7,1024,5000015,1024,160,100,8,1016,0.3816386000000004,0.375628543307087,384.6436283464571,0.9578945999965072,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b0c4b0b72f043c6f21c78b568eac20e105d1c1d020f746a3e125dfaf797dbc70,54b784c0d8ed9c61124a28ee4b171741474b4bea0a38cd4707809e3b423720b3
probe7-uv-s0,measurement,82,7,8,0,1024,160,100,8,1016,0.3451791000000001,0.33974320866141744,347.89704566929146,0.8343107999971835,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,76e97ed897e1aced0121bbf788e32cf9f7dd87a2b6f6a0e7a20025372f0dea4a,643fde2021034a0fbbc8194793f774c46c45382a4a120000375a9a556fd04042
probe7-uv-s1,measurement,82,7,8,1000003,1024,160,100,8,1016,0.37072949999999993,0.36489124015748026,373.6486299212598,0.8812203999987105,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ede33dbf2e7e52826526836d1f03844ec17673a06e2c32a6ff9899b4f2940d56,918ec0705556726c5d81fb1e1388065d7b05ec83da32b37ae0bcd0c9e0076353
probe7-uv-s2,measurement,82,7,8,2000006,1024,160,100,8,1016,0.33929800000000016,0.333954724409449,341.9696377952758,1.10478019999573,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ddfa2976f60083ae94eb7f7f3e56a07182aa02937621bf54999a844720cc246a,d8e61daf008e1e60ca7c43509148da78a2f57c45269d2a056d4f3f33b7f48e73
